text,true_label,predicted_label,prob_F,prob_PE,prob_LF,prob_US,prob_A,prob_SE,prob_FT,prob_SC,prob_PO,prob_O,prob_MN,prob_L
enduser may use system os either windows linux,PO,O,0.011147853918373585,0.00839227344840765,0.027059484273195267,0.008882498368620872,0.021995119750499725,0.016496505588293076,0.016418136656284332,0.03628331422805786,0.1172364205121994,0.6899304986000061,0.030134307220578194,0.016023578122258186
product shall operate offline mode whenever internet connection unavailable,FT,O,0.008579209446907043,0.12448491156101227,0.015865718945860863,0.015867920592427254,0.1009489968419075,0.05039585754275322,0.0634208396077156,0.09502025693655014,0.04112101346254349,0.41384199261665344,0.05241964012384415,0.01803363859653473
preferred repair facility shall returned user,F,F,0.9766317009925842,0.0007412492414005101,0.0030142765026539564,0.003653938416391611,0.0008397404453717172,0.00523657351732254,0.0016920882044360042,0.0010673301294445992,0.000925848784390837,0.002837920095771551,0.0014545725425705314,0.0019048515241593122
system shall display tax information order,F,F,0.9813913106918335,0.0006528300582431257,0.0030065958853811026,0.0020328499376773834,0.00075399165507406,0.003430650569498539,0.0014970803167670965,0.0009054507245309651,0.0007940112263895571,0.00234391656704247,0.0012134830467402935,0.0019778653513640165
application shall run web application server,O,O,0.005649259313941002,0.01197783648967743,0.0151904271915555,0.00323031865991652,0.022715149447321892,0.017608167603611946,0.013622741214931011,0.03770086541771889,0.06618913263082504,0.7604955434799194,0.03304662927985191,0.012573937885463238
product shall ensure supervisors view schedule callersthe product must ensure supervisors allowed access advertise empty time slots,SE,SE,0.01202967669814825,0.007494676858186722,0.004487090744078159,0.004171981010586023,0.0034324047155678272,0.93257737159729,0.007668929174542427,0.002775610191747546,0.005053935572504997,0.005861124489456415,0.003257099539041519,0.011190197430551052
system shall generate audit report based available recycled parts collision estimate,F,F,0.9772433638572693,0.0007147728465497494,0.0039831181056797504,0.0029339673928916454,0.0008984517771750689,0.004222421441227198,0.0019429336534813046,0.000933414208702743,0.0008527480531483889,0.0025688630994409323,0.001635919907130301,0.0020700248423963785
leads score falls within high average score process ara functionality,F,F,0.9667328596115112,0.0008737518801353872,0.009254548698663712,0.003597276285290718,0.0011263316264376044,0.0044271377846598625,0.002148428000509739,0.0013686605961993337,0.0011815926991403103,0.003977470565587282,0.001964092953130603,0.0033479146659374237
system shall allow administrator remove equipment,F,F,0.9803948998451233,0.0006771210464648902,0.0026759428437799215,0.0024344671983271837,0.0007188474992290139,0.004641782026737928,0.0016834891866892576,0.0008277124143205583,0.0007369110244326293,0.0023812998551875353,0.0011950638145208359,0.0016324383905157447
changes revenue expense formulae must applied rfs system every year prior budgeting process start revenue expense formulae updated within one week receipt 2 weeks allotted testing budget calculations conducted jointly project development team pcg finance,MN,MN,0.1529480218887329,0.08356096595525742,0.06094387173652649,0.15754134953022003,0.03588380292057991,0.025497784838080406,0.06466276198625565,0.03900579363107681,0.012949405238032341,0.13314364850521088,0.21308332681655884,0.020779380574822426
program administrators nursing staff members shall able add new clinical site system,F,F,0.980242908000946,0.0006892835372127593,0.002487762598320842,0.0023953255731612444,0.0009007931221276522,0.0040687439031898975,0.0016278079710900784,0.0010950113646686077,0.0008046645671129227,0.002363295527175069,0.00154547905549407,0.0017789228586480021
product shall expected operate least 5 years customer installation,SC,SC,0.0051877060905098915,0.12156591564416885,0.025767987594008446,0.07646221667528152,0.17744611203670502,0.007344135083258152,0.05766526609659195,0.285780131816864,0.039695918560028076,0.06934446096420288,0.1127685010433197,0.020971644669771194
product update existing room equipment,F,F,0.965336263179779,0.0008033715421333909,0.004207503516227007,0.0025927673559635878,0.001574173686094582,0.006505200639367104,0.0028247088193893433,0.0017741514602676034,0.0013246121816337109,0.0062478273175656796,0.0041785286739468575,0.0026309392414987087
interface shall simple look interface usability survey 90 beta testers must report interface adequately simple,LF,LF,0.061319172382354736,0.01022361870855093,0.6705759763717651,0.16696561872959137,0.010060937143862247,0.006148581858724356,0.014797425828874111,0.007333234418183565,0.011287633329629898,0.013026178814470768,0.013773550279438496,0.014488053508102894
online registration system “ selfservice style ” system shall initially address student registration needs,F,US,0.042606767266988754,0.05189858376979828,0.054883282631635666,0.6807860136032104,0.01843155547976494,0.008630264550447464,0.029273051768541336,0.0253500584512949,0.009285866282880306,0.030362941324710846,0.04002085700631142,0.008470769040286541
application shall ask user confirm dropping player trading player performing action,US,F,0.9805024266242981,0.000776143278926611,0.002530257683247328,0.0020993982907384634,0.0007326799095608294,0.004656999837607145,0.0017397388583049178,0.0009604644728824496,0.0007281420985236764,0.002260727109387517,0.0012558719608932734,0.0017571243224665523
product formula ingredients shall allow defining substitutionary ingredients,F,F,0.9808490872383118,0.0006544717471115291,0.003149634227156639,0.002478519454598427,0.000795696338173002,0.0032117750961333513,0.0015044870087876916,0.0009319264208897948,0.000872432196047157,0.0021632001735270023,0.0014081851113587618,0.0019806968048214912
audit report shall available adjusters later points time,F,F,0.9311378598213196,0.003996525425463915,0.006835276260972023,0.008171974681317806,0.004167987033724785,0.007572443690150976,0.007969028316438198,0.004156771115958691,0.002351383911445737,0.00878526084125042,0.010333167389035225,0.004522270988672972
product must work database management systems dbms market whether dbms colocated product machine located different machine computer network,O,O,0.011646371334791183,0.006762729492038488,0.013004465959966183,0.0028087811078876257,0.013806437142193317,0.024966156110167503,0.012813691049814224,0.026806268841028214,0.030742976814508438,0.8226670622825623,0.023678217083215714,0.010296845808625221
user passwords stored database encrypted format,SE,SE,0.011219611391425133,0.004367523360997438,0.0027974708937108517,0.001727368333376944,0.0030277238693088293,0.9460428953170776,0.00528233777731657,0.0025690996553748846,0.0038051933515816927,0.01065185759216547,0.002691966947168112,0.005816909018903971
system shall display shipping charges,F,F,0.9789148569107056,0.0007464782102033496,0.003372815903276205,0.002446733880788088,0.0008845280390232801,0.003819490782916546,0.0016984500689432025,0.0010010157711803913,0.0008666217909194529,0.002628709888085723,0.001430145581252873,0.0021902876906096935
language product shall accommodate target market countries 90 survey respondents target market country find language product acceptable,SC,US,0.017924653366208076,0.015145114623010159,0.1480855792760849,0.7259753346443176,0.014677682891488075,0.0047011286951601505,0.015960106626152992,0.01116077322512865,0.011834432370960712,0.007135813590139151,0.018540572375059128,0.008858873508870602
system must automatically log customers period inactivity,SE,SE,0.011817453429102898,0.005275210365653038,0.002867254428565502,0.002363612176850438,0.002917763078585267,0.9497520327568054,0.005626375321298838,0.0021752389147877693,0.0035649442579597235,0.0059077320620417595,0.0022690158803015947,0.005463415291160345
system provide 24 hour 800 toll free number support customers,A,F,0.705890417098999,0.009521771222352982,0.041803691536188126,0.1153363361954689,0.015393530949950218,0.01819203980267048,0.015054356306791306,0.010747685097157955,0.009675495326519012,0.028418218716979027,0.01795133389532566,0.012015171349048615
system shall display clear property images search results,F,LF,0.2698865532875061,0.0224202461540699,0.31011471152305603,0.2984083890914917,0.008723875507712364,0.008658287115395069,0.026218052953481674,0.006830029189586639,0.008583235554397106,0.015518509782850742,0.013747542165219784,0.010890518315136433
product shall record equipment reserved,F,F,0.9180083870887756,0.0012516856659203768,0.00489159906283021,0.0019876910373568535,0.0019346334738656878,0.0379808135330677,0.00398509344086051,0.002287080977112055,0.0023136783856898546,0.01700272411108017,0.0038854535669088364,0.004471326246857643
system shall let administrator addremove categories website 5 minutes,PE,PE,0.005388135090470314,0.8768635392189026,0.006448414642363787,0.03116886503994465,0.026001397520303726,0.004880808759480715,0.011745015159249306,0.009136317297816277,0.003582932520657778,0.007685740012675524,0.010656081140041351,0.006442710291594267
system shall support 10000 simultaneous users central database given time 5000 simultaneous users local servers one time performance website must optimal incase huge loads hence appropriate load balancing must done achieve number mirror servers readily available case huge loads without user getting delay,PE,PE,0.0034193657338619232,0.36442309617996216,0.013889582827687263,0.013908210210502148,0.20725037157535553,0.009380443952977657,0.04992798715829849,0.1497335582971573,0.02121950499713421,0.09143221378326416,0.054792724549770355,0.02062292955815792
product shall allow player position ships diagonally grid,F,F,0.9685720801353455,0.001038357731886208,0.007504911161959171,0.00722586689516902,0.0010553544852882624,0.003380193840712309,0.002088907640427351,0.0011168249184265733,0.001118028536438942,0.002895907498896122,0.001609198865480721,0.00239439751021564
system shall generate inventory quantity adjustment document based product daily sales data product formulas,F,F,0.9776040315628052,0.0008549962658435106,0.0043321046978235245,0.003510179929435253,0.0008195093832910061,0.0027243781369179487,0.001860849792137742,0.000977309886366129,0.0007253771764226258,0.0030407144222408533,0.0018234729068353772,0.0017271630931645632
product must designed using design patterns coding best practices 90 maintenance software developers able integrate new functionality product 2 working days,MN,MN,0.008245867677032948,0.07690651714801788,0.04421960189938545,0.1650366485118866,0.08338343352079391,0.005668226163834333,0.07346677035093307,0.10267747193574905,0.052047304809093475,0.10842686146497726,0.256291925907135,0.02362930029630661
software system needs robust security mechanism place unauthorized users allowed access parts system,SE,SE,0.007414664141833782,0.005218621343374252,0.0029757218435406685,0.0024593386333435774,0.0029290304519236088,0.9478797912597656,0.006335010286420584,0.0025013370905071497,0.0046071987599134445,0.0067366668954491615,0.0027756295166909695,0.008166995830833912
website shall capable supporting 100 000 customers,SC,SC,0.012819093652069569,0.05555117130279541,0.031119614839553833,0.033858709037303925,0.09659121930599213,0.009930725209414959,0.039603088051080704,0.5040692687034607,0.04413069784641266,0.07735200226306915,0.06476777046918869,0.030206603929400444
product require collaboration database management system dbms dbms may located machine product separate machine residing computer network,O,O,0.011644301936030388,0.007256876211613417,0.011005998589098454,0.0025738116819411516,0.01293194480240345,0.03211093693971634,0.012729923240840435,0.02506265975534916,0.024856993928551674,0.8290359973907471,0.020739097148180008,0.010051406919956207
disputes system must provide user ability initiate single dispute case multiple transactions belong single merchant,F,F,0.978617250919342,0.000811068108305335,0.0033287391997873783,0.003898341441527009,0.0007127178832888603,0.0038353397976607084,0.0017133115325123072,0.0009465378825552762,0.0007250052876770496,0.002286662580445409,0.0014356427127495408,0.0016894707223400474
maintenance releases offered customers year releases shall take longer 5 minutes 80 customer base install,MN,PE,0.004462409298866987,0.6196736097335815,0.015024488791823387,0.1371849775314331,0.0809594914317131,0.005597245879471302,0.026874953880906105,0.03435580059885979,0.008764253929257393,0.014790048822760582,0.04316623881459236,0.00914640724658966
product must able interface html browser product shall transmit data user product without problems product shall display html properly 80 html browsers tested minimum test 8 browsers,O,O,0.008898334577679634,0.028607437387108803,0.1296408772468567,0.08773230016231537,0.038757480680942535,0.012867934070527554,0.05415865406394005,0.03570481762290001,0.07871314138174057,0.4396786093711853,0.06512501835823059,0.020115338265895844
program administrators nursing staff members shall able add new classes nursing department system,F,F,0.9800565838813782,0.0006094412528909743,0.002520238282158971,0.0021170168183743954,0.0008551168139092624,0.004457117989659309,0.0015652910806238651,0.001089925062842667,0.0008555687381885946,0.0025759045965969563,0.0015010939678177238,0.0017967617604881525
product shall available players understand english spanish french product shall allow user select language upon accessing product,US,US,0.014252541586756706,0.013596201315522194,0.0336124487221241,0.8933336138725281,0.005227597430348396,0.005840187892317772,0.00885795522481203,0.004629440139979124,0.005176503676921129,0.00396859971806407,0.0076708500273525715,0.0038340173196047544
website shall allow customers view reviews selected movies customers,F,F,0.9731969237327576,0.0010350999655202031,0.005107153207063675,0.006913139019161463,0.0008678153972141445,0.003824565326794982,0.002122024539858103,0.0008909314638003707,0.0009096578578464687,0.0017262684414163232,0.0014030335005372763,0.002003330737352371
product shall able installed operating environment within 2 days,O,PE,0.006175245624035597,0.2722158133983612,0.023042453452944756,0.12543106079101562,0.14093706011772156,0.009587815962731838,0.0629851445555687,0.09711086750030518,0.03930622711777687,0.08713434636592865,0.11671482026576996,0.01935914158821106
product shall easy use adjusters collision estimators 95 adjusters collision estimators shall find product easy use,US,US,0.012003623880445957,0.017712324857711792,0.038657575845718384,0.8735179901123047,0.005533459130674601,0.0059709628112614155,0.015177779830992222,0.004979305900633335,0.004904016386717558,0.005437435116618872,0.011880285106599331,0.004225220996886492
system shall meet applicable accounting standards final version system must successfully pass independent audit performed certified auditor,L,L,0.027458200231194496,0.03363361209630966,0.1079326719045639,0.023694969713687897,0.052697766572237015,0.06425611674785614,0.0502513125538826,0.032248422503471375,0.06242870166897774,0.05639857426285744,0.05861363932490349,0.430385947227478
authorized personnel access sales information,SE,SE,0.01770920306444168,0.004310357850044966,0.00286514381878078,0.002192332409322262,0.002549460157752037,0.9453817009925842,0.0054602655582129955,0.0020987093448638916,0.0036648649256676435,0.0056198155507445335,0.0022603159304708242,0.005887881852686405
user must logged able view edit medical information,F,F,0.7661597728729248,0.002595805563032627,0.004478911869227886,0.0048110028728842735,0.001933288644067943,0.19823968410491943,0.0051292311400175095,0.0018790526082739234,0.0022898195311427116,0.005765500944107771,0.0026802096981555223,0.004037782084196806
system shall display embed message datetimestamp message sent,F,F,0.9720064401626587,0.000742756703402847,0.004034950863569975,0.0018588637467473745,0.0009311317116953433,0.007700893562287092,0.0019521082285791636,0.0011209383374080062,0.0009176111780107021,0.005247900728136301,0.0016448991373181343,0.0018415225204080343
application shall able complete every user transaction within one fourth second receiving request network,PE,PE,0.002352660521864891,0.7899734377861023,0.0059960754588246346,0.015138398855924606,0.07773800939321518,0.008761621080338955,0.01891830749809742,0.025437502190470695,0.008459705859422684,0.020527658984065056,0.015384968370199203,0.011311611160635948
system shall accessed authorized corporate community grants ccr employees users must authenticated using ibm intranet user name password,SE,SE,0.007311141584068537,0.005188755225390196,0.002908971393480897,0.0025036241859197617,0.002825499977916479,0.9523267149925232,0.004997234791517258,0.0024341982789337635,0.004477244336158037,0.006749353371560574,0.002294942969456315,0.005982387810945511
product shall customizable look feel,F,LF,0.08436690270900726,0.009261244907975197,0.7211186289787292,0.0886664167046547,0.009274763986468315,0.006556667387485504,0.01560946460813284,0.00784402247518301,0.011611441150307655,0.018844744190573692,0.013732618652284145,0.013113153167068958
system notify affected parties routine communication purposes including limited informing students upcoming offered classes timeline schedule beshall,F,F,0.953845739364624,0.0011983916629105806,0.0037063313648104668,0.002762947231531143,0.0012657061452046037,0.020210368558764458,0.002972579561173916,0.001516953343525529,0.001263224519789219,0.0056533836759626865,0.002770504215732217,0.0028339039999991655
product shall update existing conference rooms,F,F,0.5822595357894897,0.010941928252577782,0.06899385899305344,0.04673348367214203,0.020111802965402603,0.01308403443545103,0.03461167961359024,0.030470676720142365,0.01578660123050213,0.07138515263795853,0.0842999517917633,0.021321263164281845
enable registered user change password forgets password,F,SE,0.025155968964099884,0.004366038832813501,0.0026120671536773443,0.002589085139334202,0.0026372300926595926,0.9380467534065247,0.005310601554811001,0.002005138900130987,0.0036417886149138212,0.005987668409943581,0.0023441528901457787,0.005303485319018364
system shall support ability perform send receive operation,F,F,0.9751744866371155,0.000691795430611819,0.0038378904573619366,0.0017558379331603646,0.0009912034729495645,0.003896332811564207,0.002083812141790986,0.0013477216707542539,0.0009643161902204156,0.004992594942450523,0.0020140688866376877,0.002249988028779626
system shall enable user navigate search results,F,F,0.8355781435966492,0.00572219816967845,0.02640402875840664,0.09103339165449142,0.0026273091789335012,0.009653672575950623,0.009222649037837982,0.002122006146237254,0.0028953715227544308,0.004879652988165617,0.004999557975679636,0.004862094298005104
systematic nonuser initiated action occurs case disputes aging process case activity generated upon next logon user initiated dispute case must notified systematic action occurred dispute case,F,F,0.6013107299804688,0.0056571983732283115,0.01862235926091671,0.008285126648843288,0.00720212934538722,0.24312300980091095,0.02016102708876133,0.006700167898088694,0.006766561418771744,0.04431960731744766,0.014263155870139599,0.02358890511095524
product shall allow player end game time game,F,F,0.9687485694885254,0.0015560543397441506,0.004802533891052008,0.007279912009835243,0.0011203280882909894,0.004769390914589167,0.002803967334330082,0.001344690565019846,0.001062465482391417,0.002731321146711707,0.0018818844109773636,0.0018988667288795114
system shall allow generation inventory quantity adjustment documents demand,F,F,0.9798679351806641,0.0007094934117048979,0.0034027814399451017,0.002238442888483405,0.0009084041230380535,0.0028702907729893923,0.0017608260968700051,0.0011341864010319114,0.0008476419025100768,0.0026988943573087454,0.001572140958160162,0.001988919684663415
system shall display 10 matching result current screen,F,F,0.9368107318878174,0.003160278545692563,0.017720967531204224,0.01831209845840931,0.002024243585765362,0.0032767048105597496,0.004943026229739189,0.001848076586611569,0.001566008199006319,0.004806452430784702,0.002530671190470457,0.0030006428714841604
system shall let customers cancel account process shall take longer 2 minutes database mark account inactive user able log website,PE,PE,0.009168338030576706,0.7719303369522095,0.010100922547280788,0.11626378446817398,0.019227752462029457,0.011851185001432896,0.021315427497029305,0.0077550457790493965,0.0036015056539326906,0.008429212495684624,0.014102838933467865,0.006253673229366541
product must developed j2sej2ee programming language libraries,O,O,0.012863140553236008,0.01649395190179348,0.02385186403989792,0.010099328123033047,0.020270632579922676,0.016955256462097168,0.01769537851214409,0.04700004309415817,0.10425200313329697,0.6387471556663513,0.06764430552721024,0.0241268090903759
system shall available use hours 8am 6pm,A,A,0.023187942802906036,0.04910074919462204,0.03366127982735634,0.0453149788081646,0.39212244749069214,0.02173129841685295,0.04333203285932541,0.10035280138254166,0.05804988741874695,0.0920976996421814,0.10494891554117203,0.03609994798898697
leads washing functionality return lead data supplied vendor along reason rejection,F,F,0.9804435968399048,0.0006762579432688653,0.0030138660222291946,0.0021379501558840275,0.000790629826951772,0.0035587556194514036,0.0015770766185596585,0.0009805430890992284,0.0008411075104959309,0.0026015648618340492,0.0013905334053561091,0.0019880905747413635
system shall authenticate users beginning session,F,F,0.7814521789550781,0.002851165132597089,0.003487483598291874,0.0044733015820384026,0.0016762405866757035,0.18313071131706238,0.00566922128200531,0.0018768663285300136,0.002105473540723324,0.005809031426906586,0.0027245201636105776,0.00474373996257782
aside server failure software product shall achieve 9999 time,A,A,0.004886424634605646,0.25263512134552,0.015046237967908382,0.02791266143321991,0.2853136360645294,0.010914003476500511,0.06648566573858261,0.09878253191709518,0.03734198957681656,0.08523064106702805,0.09021533280611038,0.025235680863261223
website use standard internet conventions interacting user,US,O,0.009734478779137135,0.029571665450930595,0.057168107479810715,0.12869465351104736,0.0559447705745697,0.06175003573298454,0.030458426102995872,0.03663813695311546,0.05736783146858215,0.4516353905200958,0.05587553232908249,0.025160955265164375
product interface fast response time product interface exceed 2 seconds 90 time 10 time response time 10 secondsnot 10 seconds,PE,PE,0.003262441838160157,0.8592669367790222,0.00802645180374384,0.02948041260242462,0.042298462241888046,0.005326181650161743,0.013395222835242748,0.008362434804439545,0.004323169123381376,0.008277062326669693,0.009779904037714005,0.00820132065564394
disputes system shall generate user report details new users added changes existing user92s access level report reviewed auditing purposes,SE,F,0.8156560659408569,0.0019781843293458223,0.004684923682361841,0.003276087110862136,0.002009129151701927,0.14534087479114532,0.005484428256750107,0.0018240805948153138,0.0019663290586322546,0.008570106700062752,0.004281842149794102,0.004927916452288628
system shall easy learn callers supervisors callers supervisors shall learn use system within 10 minutes,US,US,0.009065852500498295,0.014338669367134571,0.017646534368395805,0.9150291085243225,0.0058586993254721165,0.0054899887181818485,0.009062149561941624,0.004017118830233812,0.004488804377615452,0.0031622196547687054,0.008421543054282665,0.0034193359315395355
customer stream movie purchased within 2 day viewing period,SE,US,0.2044701725244522,0.06440985202789307,0.04271971061825752,0.43825310468673706,0.04443562030792236,0.03408363088965416,0.035586435347795486,0.035677384585142136,0.012492249719798565,0.03388141095638275,0.03990735486149788,0.014082982204854488
realtor shall able retrieve map showing property locations specified area,F,F,0.9666367173194885,0.001230884692631662,0.006880599074065685,0.010157216340303421,0.0010231937048956752,0.003384242532774806,0.002423082012683153,0.001068497309461236,0.0010323688620701432,0.0023571031633764505,0.001661508227698505,0.0021446291357278824
system notify affected parties changes occur affecting specific students including limited changing student92s status full time part time moving student different clinical section,F,F,0.9669487476348877,0.000794740451965481,0.003536915872246027,0.0026033038739115,0.0012678406201303005,0.008989308029413223,0.0023349332623183727,0.0015756533248350024,0.0012720116646960378,0.004613989032804966,0.0034979369957000017,0.002564668422564864
product shall capable handling 1 000 concurrent requests number increase 2 000 release 2 concurrency capacity must able handle peak scheduling times early morning late afternoon hours,SC,SC,0.004543948918581009,0.17294324934482574,0.011781541630625725,0.011624723672866821,0.16728566586971283,0.009550056420266628,0.0367068275809288,0.37844401597976685,0.03324030712246895,0.09042135626077652,0.05833545699715614,0.0251228716224432
website shall make user aware information practices collection data via privacy policy accessible pages website,SE,SE,0.009824434295296669,0.007028546184301376,0.003892136737704277,0.0036318290513008833,0.0038477976340800524,0.9337428212165833,0.00768179539591074,0.003031031461432576,0.005504518747329712,0.0070954496040940285,0.0032963391859084368,0.0114233223721385
available recycled parts information suppliers shall returned user,F,F,0.975781261920929,0.0007201023981906474,0.0027807014994323254,0.002622726373374462,0.0009964241180568933,0.005308466963469982,0.001975390827283263,0.0011757730972021818,0.0010324605973437428,0.00360745657235384,0.002002403140068054,0.0019967290572822094
meeting scheduler system shall reschedule meeting support conflict resolutions,F,F,0.9667688608169556,0.0011005502892658114,0.0037042880430817604,0.0017038692021742463,0.0015494285617023706,0.0057007246650755405,0.0026984757278114557,0.0020041039679199457,0.0013184185372665524,0.006250664126127958,0.003526227315887809,0.0036743972450494766
visit site without registration,F,SE,0.030047332867980003,0.006055172067135572,0.004614833742380142,0.004934239201247692,0.0038424485828727484,0.9120491147041321,0.007468474097549915,0.002848365344107151,0.005324074067175388,0.00792592391371727,0.0032894271425902843,0.011600651778280735
product shall able installed specified environment within 1 working day,O,PE,0.00504728639498353,0.21810340881347656,0.018912510946393013,0.1858188509941101,0.1666860580444336,0.009475823491811752,0.05032528191804886,0.13398292660713196,0.033410489559173584,0.06402041018009186,0.09776224195957184,0.016454635187983513
search recycled parts shall take longer 15 seconds search results shall returned 15 seconds,PE,PE,0.003335593268275261,0.8862629532814026,0.006224628537893295,0.027829058468341827,0.025706743821501732,0.0056220837868750095,0.012382777407765388,0.0064013744704425335,0.0036670048721134663,0.007055540569126606,0.008795378729701042,0.006716882809996605
shall able stream purchased movie via windows media player 2 days aftere purchase date,F,O,0.03001238964498043,0.12547676265239716,0.044277649372816086,0.18186070024967194,0.12184193730354309,0.013225112110376358,0.05504691228270531,0.08687607198953629,0.019383475184440613,0.23103003203868866,0.07815826684236526,0.012810738757252693
product shall conservative professional appearance,LF,LF,0.0841386541724205,0.010333782061934471,0.6840000748634338,0.0805983617901802,0.014582673087716103,0.012750606052577496,0.012528582476079464,0.010389598086476326,0.01623391918838024,0.027549486607313156,0.016915978863835335,0.029978232458233833
product shall able support 1000 simultaneous users,SC,SC,0.006373477168381214,0.0854068249464035,0.015035899356007576,0.017651855945587158,0.11100546270608902,0.009899930097162724,0.037605129182338715,0.531200110912323,0.036006439477205276,0.0797872543334961,0.0469377301633358,0.023089930415153503
abs shall handle expected unexpected errors ways prevent loss information long downtime period,FT,PE,0.011525532230734825,0.2739162743091583,0.02922184392809868,0.04066511243581772,0.05207853764295578,0.04721207916736603,0.21943189203739166,0.04610845819115639,0.026746900752186775,0.1315864473581314,0.09755638986825943,0.02395048178732395
product shall easy learn adjusters collision estimators product shall learned two days onsite training,US,US,0.006853490602225065,0.01007754448801279,0.016065826639533043,0.9201291799545288,0.005626581143587828,0.004815275315195322,0.00918964110314846,0.004133651033043861,0.004996347241103649,0.00359871843829751,0.011181307025253773,0.0033324710093438625
system shall allow user select payment method order,F,F,0.9812151193618774,0.0007267905166372657,0.002545309951528907,0.0026551131159067154,0.0006968278321437538,0.003988420590758324,0.0016161733074113727,0.000846752489451319,0.0007448710966855288,0.0020314869470894337,0.0011433502659201622,0.0017898649675771594
product notify employees meeting invitations,F,F,0.9765574336051941,0.0006823469302617013,0.0026392145082354546,0.0016437787562608719,0.000881200423464179,0.0071016354486346245,0.0016494814772158861,0.001131455646827817,0.0008539417176507413,0.0034405679907649755,0.0013842103071510792,0.0020348476245999336
system shall display products configured,F,F,0.9817075133323669,0.0006259957444854081,0.0032202519942075014,0.0025087359827011824,0.0007459566695615649,0.0025935606099665165,0.0016885887598618865,0.0008750647539272904,0.0007944352691993117,0.002247848315164447,0.0012847986072301865,0.001707306713797152
page shall contain navigation menu shows index current page contained,LF,F,0.6908458471298218,0.006081408821046352,0.1296015977859497,0.11542923003435135,0.0053478749468922615,0.006924109533429146,0.010080969892442226,0.004285319242626429,0.005348412785679102,0.009374218992888927,0.008180718868970871,0.008500328287482262
product shall ability receive automatic software updates new threats emerge 100 customers able receive automatic software updates transmitted installed product,SE,O,0.019837887957692146,0.12960387766361237,0.020282568410038948,0.09900333732366562,0.1105431392788887,0.07041408121585846,0.11520623415708542,0.06550506502389908,0.03145372495055199,0.1746656745672226,0.14385120570659637,0.019633306190371513
system easy enough maintain someone else could manual hours training,MN,US,0.010837381705641747,0.03377857431769371,0.025835029780864716,0.810882031917572,0.018197908997535706,0.005484373774379492,0.016939373686909676,0.01595703698694706,0.00908946618437767,0.009363082237541676,0.03699538856744766,0.0066403974778950214
website available whenever users want use,A,F,0.6697307229042053,0.014091012068092823,0.04554324969649315,0.124894879758358,0.015885906293988228,0.03334939852356911,0.022940684109926224,0.01369454339146614,0.006479148752987385,0.023262424394488335,0.019470112398266792,0.010657873004674911
user shall either trusted trusted,SE,SE,0.020665079355239868,0.010155302472412586,0.0052770948968827724,0.006922633852809668,0.004469871986657381,0.9031753540039062,0.010675428435206413,0.004256727173924446,0.006163697689771652,0.008359947241842747,0.004282073117792606,0.015596743673086166
system shall intuitive self explanatory,US,US,0.12406633794307709,0.013214864768087864,0.1978246569633484,0.5689249038696289,0.009562106803059578,0.007487214636057615,0.022176839411258698,0.00916537269949913,0.011852302588522434,0.008841412141919136,0.01586875319480896,0.011015210300683975
product shall consistent color scheme fonts,LF,LF,0.0670652836561203,0.008790508843958378,0.7634462118148804,0.04573311284184456,0.010135013610124588,0.007402912713587284,0.014962422661483288,0.009044264443218708,0.01478294376283884,0.026744376868009567,0.013864592649042606,0.018028326332569122
