text,true_label,predicted_label,prob_F,prob_PE,prob_LF,prob_US,prob_A,prob_SE,prob_FT,prob_SC,prob_PO,prob_O,prob_MN,prob_L
product shall operate offline mode whenever internet connection unavailable,FT,O,0.007336623501032591,0.05354881286621094,0.06034209579229355,0.016906602308154106,0.2308352291584015,0.07534029334783554,0.029039110988378525,0.109783835709095,0.06929510086774826,0.24168366193771362,0.058836355805397034,0.04705224558711052
preferred repair facility shall returned user,F,F,0.9640159010887146,0.0027069966308772564,0.004016305785626173,0.008953072130680084,0.0015729961451143026,0.007456931751221418,0.002121965866535902,0.002415467519313097,0.0013818498700857162,0.001686997595243156,0.0015122133772820234,0.0021593484561890364
system shall display tax information order,F,F,0.9679332375526428,0.0023037309292703867,0.0042495159432291985,0.00755050964653492,0.0014984701992943883,0.005960812792181969,0.001667703385464847,0.0022359059657901525,0.0013357808347791433,0.0017393826274201274,0.001484623528085649,0.0020402062218636274
application shall run web application server,O,O,0.004996215458959341,0.024652106687426567,0.060600049793720245,0.016641778871417046,0.06334110349416733,0.046117447316646576,0.02284165471792221,0.04093489050865173,0.07882436364889145,0.566190779209137,0.04290106147527695,0.03195859119296074
product shall ensure supervisors view schedule callersthe product must ensure supervisors allowed access advertise empty time slots,SE,SE,0.02022508904337883,0.026432475075125694,0.011811966076493263,0.018576398491859436,0.01035387720912695,0.7970667481422424,0.02659427747130394,0.013295396231114864,0.010750922374427319,0.02505265548825264,0.015944309532642365,0.02389596402645111
system shall generate audit report based available recycled parts collision estimate,F,F,0.9663835167884827,0.002699191216379404,0.004438227973878384,0.010375837795436382,0.0016648753080517054,0.0036870776675641537,0.0019031732808798552,0.0023123202845454216,0.0013598434161394835,0.001659829169511795,0.001543504069559276,0.0019726152531802654
leads score falls within high average score process ara functionality,F,F,0.8946162462234497,0.011196110397577286,0.010355668142437935,0.050211355090141296,0.0037814127281308174,0.004606820177286863,0.006987296510487795,0.005129520781338215,0.002376474905759096,0.0040533216670155525,0.003211962291970849,0.003473808988928795
system shall allow administrator remove equipment,F,F,0.9618068337440491,0.0025616399943828583,0.004516426008194685,0.008488068357110023,0.0015768612502142787,0.009290033020079136,0.0021430826745927334,0.0023247229401022196,0.0014841294614598155,0.0018555591814219952,0.0016224399441853166,0.002330239862203598
changes revenue expense formulae must applied rfs system every year prior budgeting process start revenue expense formulae updated within one week receipt 2 weeks allotted testing budget calculations conducted jointly project development team pcg finance,MN,US,0.14291924238204956,0.22761298716068268,0.0578734427690506,0.29854515194892883,0.04345725476741791,0.01543120201677084,0.03634924441576004,0.04623062536120415,0.014725647866725922,0.04236702248454094,0.059958018362522125,0.014530140906572342
program administrators nursing staff members shall able add new clinical site system,F,F,0.9599506855010986,0.002936779288575053,0.003868523519486189,0.011002440936863422,0.0014668626245111227,0.00903965625911951,0.002227549208328128,0.002421938581392169,0.001366754644550383,0.0017635966651141644,0.0016123061068356037,0.0023429591674357653
product shall expected operate least 5 years customer installation,SC,A,0.015863940119743347,0.17799408733844757,0.05647652596235275,0.058954983949661255,0.1805804818868637,0.022239895537495613,0.036807987838983536,0.16250009834766388,0.0610106997191906,0.07532419264316559,0.10691431164741516,0.045332714915275574
product update existing room equipment,F,F,0.5962817072868347,0.030959220603108406,0.10693462938070297,0.11484357714653015,0.020926320925354958,0.011319475248456001,0.014707475900650024,0.019831249490380287,0.012144486419856548,0.034935858100652695,0.025955619290471077,0.011160275898873806
interface shall simple look interface usability survey 90 beta testers must report interface adequately simple,LF,US,0.03209896385669708,0.07121514528989792,0.20425209403038025,0.29297447204589844,0.03763735294342041,0.012100504711270332,0.03990602120757103,0.035142917186021805,0.03818482905626297,0.1520124077796936,0.06647034734487534,0.018004873767495155
online registration system “ selfservice style ” system shall initially address student registration needs,F,US,0.0850820392370224,0.05094176530838013,0.048927098512649536,0.2885912358760834,0.02119416370987892,0.18507616221904755,0.06191778928041458,0.03318960592150688,0.03260521963238716,0.11547869443893433,0.039418596774339676,0.03757763281464577
application shall ask user confirm dropping player trading player performing action,US,F,0.9670383334159851,0.0022939390037208796,0.004561807494610548,0.009883088059723377,0.0015726794954389334,0.004070501774549484,0.001895006513223052,0.002225248608738184,0.0014078222448006272,0.0015623737126588821,0.0014739007456228137,0.0020153606310486794
product formula ingredients shall allow defining substitutionary ingredients,F,F,0.9656766653060913,0.002162324031814933,0.0043533784337341785,0.01056696753948927,0.0015684579266235232,0.004449854604899883,0.001908952253870666,0.0022103176452219486,0.0014292211271822453,0.001732204225845635,0.00161210005171597,0.0023296475410461426
audit report shall available adjusters later points time,F,F,0.9518045783042908,0.006066535599529743,0.005139913409948349,0.01230919174849987,0.0026536418590694666,0.007241312880069017,0.002435878152027726,0.0035163157153874636,0.0015561174368485808,0.0026144287548959255,0.002370149828493595,0.0022918470203876495
product must work database management systems dbms market whether dbms colocated product machine located different machine computer network,O,O,0.0035588277969509363,0.02578429877758026,0.06269561499357224,0.019940411671996117,0.041785020381212234,0.05305146798491478,0.025158630684018135,0.027584299445152283,0.05283281207084656,0.6165562868118286,0.04441444203257561,0.026637975126504898
user passwords stored database encrypted format,SE,SE,0.014580007642507553,0.016485877335071564,0.011630444787442684,0.008054176345467567,0.009536277502775192,0.8171681761741638,0.01337249856442213,0.012323248200118542,0.013360178098082542,0.050306644290685654,0.019341206178069115,0.013841314241290092
system shall display shipping charges,F,F,0.9645072817802429,0.0026657208800315857,0.004518237896263599,0.009600912220776081,0.0017871679738163948,0.005220492370426655,0.0018489703070372343,0.0026050054002553225,0.0014261651085689664,0.0020828270353376865,0.0015283995307981968,0.0022088729310780764
language product shall accommodate target market countries 90 survey respondents target market country find language product acceptable,SC,US,0.06929708272218704,0.0876268520951271,0.05601048469543457,0.5741695761680603,0.02801581844687462,0.0064114718697965145,0.045214712619781494,0.03424994647502899,0.02204652689397335,0.03289032727479935,0.03125462308526039,0.012812517583370209
system must automatically log customers period inactivity,SE,SE,0.02644200064241886,0.016028087586164474,0.008143198676407337,0.010271516628563404,0.008787478320300579,0.8399573564529419,0.018652068451046944,0.010182319208979607,0.00995645858347416,0.021847469732165337,0.010813118889927864,0.01891898363828659
system provide 24 hour 800 toll free number support customers,A,US,0.225384920835495,0.18399494886398315,0.037207428365945816,0.29822883009910583,0.0622788667678833,0.012404504232108593,0.03919479250907898,0.05726980045437813,0.022153908386826515,0.019121048972010612,0.024393092840909958,0.018367834389209747
system shall display clear property images search results,F,F,0.9062033891677856,0.006339551415294409,0.014613425359129906,0.04034321755170822,0.003509610891342163,0.005289786029607058,0.005376709159463644,0.004564737901091576,0.0031874484848231077,0.004007308278232813,0.002854124875739217,0.0037106687668710947
product shall record equipment reserved,F,F,0.8111692070960999,0.008149460889399052,0.011475512757897377,0.012311304919421673,0.004764033015817404,0.11218070238828659,0.004999937955290079,0.006176534108817577,0.004544115159660578,0.01135130412876606,0.0059324391186237335,0.0069455597549676895
system shall let administrator addremove categories website 5 minutes,PE,PE,0.026272596791386604,0.635195791721344,0.02410086803138256,0.09281882643699646,0.04216285049915314,0.021251657977700233,0.0435493104159832,0.03731056675314903,0.016373388469219208,0.016216691583395004,0.03266764432191849,0.0120796924456954
system shall support 10000 simultaneous users central database given time 5000 simultaneous users local servers one time performance website must optimal incase huge loads hence appropriate load balancing must done achieve number mirror servers readily available case huge loads without user getting delay,PE,PE,0.0060511138290166855,0.35759061574935913,0.03644179925322533,0.1406460851430893,0.11852549016475677,0.01462674979120493,0.06449416279792786,0.09642857313156128,0.03749489039182663,0.05589050054550171,0.04324668273329735,0.02856338955461979
product shall allow player position ships diagonally grid,F,F,0.9629322290420532,0.003219350939616561,0.005029296036809683,0.0100229037925601,0.0019582051318138838,0.0046553835272789,0.002011980162933469,0.0027434600051492453,0.0014989480841904879,0.0019863981287926435,0.0018308564322069287,0.002111010951921344
system shall generate inventory quantity adjustment document based product daily sales data product formulas,F,F,0.9620210528373718,0.003394021652638912,0.004494954366236925,0.012579084374010563,0.001759789534844458,0.004239960573613644,0.001963305054232478,0.002633343217894435,0.0012508266372606158,0.0020351489074528217,0.0016757746925577521,0.001952781924046576
product must designed using design patterns coding best practices 90 maintenance software developers able integrate new functionality product 2 working days,MN,US,0.013707740232348442,0.12188304960727692,0.06851166486740112,0.428978830575943,0.04102972522377968,0.007439694367349148,0.04917265102267265,0.05374116823077202,0.0344005823135376,0.07768609374761581,0.08210224658250809,0.021346531808376312
software system needs robust security mechanism place unauthorized users allowed access parts system,SE,SE,0.013654416427016258,0.011501763015985489,0.01054120622575283,0.007819254882633686,0.009974685497581959,0.8245546817779541,0.018841387704014778,0.010965465568006039,0.013612600974738598,0.038078971207141876,0.015527554787695408,0.024927940219640732
website shall capable supporting 100 000 customers,SC,SC,0.015552091412246227,0.07818689197301865,0.05949696898460388,0.05431431531906128,0.20489762723445892,0.016094153746962547,0.04233725368976593,0.21585071086883545,0.08545181155204773,0.07700315862894058,0.06523728370666504,0.08557768911123276
product require collaboration database management system dbms dbms may located machine product separate machine residing computer network,O,O,0.003958082292228937,0.023686185479164124,0.0572541281580925,0.016240084543824196,0.04186299070715904,0.049830690026283264,0.02254689484834671,0.027426622807979584,0.046366818249225616,0.6489400863647461,0.03949520364403725,0.02239208295941353
disputes system must provide user ability initiate single dispute case multiple transactions belong single merchant,F,F,0.937653660774231,0.004239811562001705,0.0056720878928899765,0.02498418092727661,0.002477970439940691,0.007329629268497229,0.0043367245234549046,0.0033818103838711977,0.0022240851540118456,0.002225112169981003,0.0020648296922445297,0.0034100916236639023
maintenance releases offered customers year releases shall take longer 5 minutes 80 customer base install,MN,PE,0.007261007092893124,0.4896891415119171,0.030011029914021492,0.0975533202290535,0.11279977113008499,0.008983083069324493,0.03879839554429054,0.0904167890548706,0.02918027900159359,0.025849316269159317,0.04994071274995804,0.01951727643609047
product must able interface html browser product shall transmit data user product without problems product shall display html properly 80 html browsers tested minimum test 8 browsers,O,O,0.005281795747578144,0.07922986894845963,0.11526273190975189,0.10167631506919861,0.041184403002262115,0.030550826340913773,0.03650664910674095,0.044257983565330505,0.050816286355257034,0.39303791522979736,0.08000914752483368,0.02218610979616642
program administrators nursing staff members shall able add new classes nursing department system,F,F,0.9567177295684814,0.0032016795594245195,0.00399190466850996,0.009808978997170925,0.0015659201890230179,0.01178810279816389,0.002365219872444868,0.0027144690975546837,0.001473268959671259,0.0019735079258680344,0.0017853599274531007,0.0026139284018427134
product shall available players understand english spanish french product shall allow user select language upon accessing product,US,US,0.06224384531378746,0.06554365158081055,0.05722801759839058,0.5619066953659058,0.02281847782433033,0.015838291496038437,0.047215402126312256,0.02914257161319256,0.02252485789358616,0.059274822473526,0.03806494176387787,0.018198451027274132
website shall allow customers view reviews selected movies customers,F,F,0.9504350423812866,0.0033638966269791126,0.0059289331547915936,0.02049795724451542,0.0022131693549454212,0.003440376603975892,0.003044923534616828,0.0029618809930980206,0.0018274133326485753,0.0019646105356514454,0.0017545861192047596,0.0025671327020972967
product shall able installed operating environment within 2 days,O,A,0.005544175393879414,0.16902755200862885,0.060222361236810684,0.04416976869106293,0.19759999215602875,0.01772928610444069,0.036439452320337296,0.13110370934009552,0.07138169556856155,0.15276306867599487,0.07541031390428543,0.0386086106300354
product shall easy use adjusters collision estimators 95 adjusters collision estimators shall find product easy use,US,US,0.037984609603881836,0.12204277515411377,0.04530402272939682,0.533603310585022,0.021677672863006592,0.018630865961313248,0.06352373212575912,0.027625275775790215,0.02109314128756523,0.05604315176606178,0.03606908768415451,0.016402414068579674
system shall meet applicable accounting standards final version system must successfully pass independent audit performed certified auditor,L,US,0.02966439537703991,0.07700181752443314,0.05901634320616722,0.2965458035469055,0.0470752976834774,0.05078711733222008,0.09606864303350449,0.0574038065969944,0.04869582876563072,0.1073165088891983,0.057843152433633804,0.0725812017917633
authorized personnel access sales information,SE,SE,0.036460667848587036,0.02016368694603443,0.012016531080007553,0.011327681131660938,0.009934961795806885,0.8097718358039856,0.013953378424048424,0.013302495703101158,0.012277022935450077,0.024816861376166344,0.017335079610347748,0.018639782443642616
user must logged able view edit medical information,F,F,0.8888606429100037,0.006914812605828047,0.008048119023442268,0.029743123799562454,0.002538184402510524,0.03709104284644127,0.006429726257920265,0.004337303340435028,0.0027477748226374388,0.004469375591725111,0.0032595875672996044,0.005560350604355335
system shall display embed message datetimestamp message sent,F,F,0.9625012874603271,0.0032032255548983812,0.005565211642533541,0.01013998780399561,0.0018461965955793858,0.004881790839135647,0.002048410940915346,0.0025354165118187666,0.0014127916656434536,0.0021594965364784002,0.001705185160972178,0.0020011132583022118
application shall able complete every user transaction within one fourth second receiving request network,PE,PE,0.019138287752866745,0.503517746925354,0.01580144837498665,0.23002755641937256,0.030033031478524208,0.024104472249746323,0.060936469584703445,0.04135208949446678,0.02044030837714672,0.012865941040217876,0.024106644093990326,0.01767592690885067
system shall accessed authorized corporate community grants ccr employees users must authenticated using ibm intranet user name password,SE,SE,0.017361633479595184,0.014231141656637192,0.008500955067574978,0.008567004464566708,0.007260418962687254,0.8576978445053101,0.011934870854020119,0.010532817803323269,0.00970302801579237,0.025694262236356735,0.015409817919135094,0.013106154277920723
product shall customizable look feel,F,LF,0.1889583319425583,0.06523536890745163,0.24728792905807495,0.17312400043010712,0.039345335215330124,0.018649950623512268,0.031519852578639984,0.031504590064287186,0.025754621252417564,0.11047832667827606,0.051750946789979935,0.016390761360526085
system notify affected parties routine communication purposes including limited informing students upcoming offered classes timeline schedule beshall,F,F,0.9508563876152039,0.004382402170449495,0.005693349055945873,0.018247554078698158,0.0021285947877913713,0.00530668580904603,0.0026717456057667732,0.0028356886468827724,0.0015024356544017792,0.0020581199787557125,0.0020976404193788767,0.0022193128243088722
product shall update existing conference rooms,F,US,0.13788403570652008,0.054185062646865845,0.21460069715976715,0.214605450630188,0.05410156026482582,0.010827237740159035,0.03034377656877041,0.050748296082019806,0.03448355570435524,0.10848116874694824,0.06966477632522583,0.020074471831321716
enable registered user change password forgets password,F,SE,0.022487228736281395,0.016024449840188026,0.009679588489234447,0.00874315295368433,0.0074185156263411045,0.8475626111030579,0.012398400343954563,0.010431124828755856,0.010293668136000633,0.026651369407773018,0.015332153998315334,0.012977739796042442
system shall support ability perform send receive operation,F,F,0.9658727645874023,0.002735013607889414,0.0044046794064342976,0.011052921414375305,0.0017428554128855467,0.00359557056799531,0.0019035511650145054,0.0024337759241461754,0.00126776029355824,0.0018158545717597008,0.0014098455430939794,0.0017652076203376055
system shall enable user navigate search results,F,F,0.9073567986488342,0.006533276755362749,0.009610922075808048,0.04818563163280487,0.0033130908850580454,0.003913041204214096,0.005688434932380915,0.003932187333703041,0.0025479369796812534,0.0031513571739196777,0.002574037993326783,0.0031933244317770004
systematic nonuser initiated action occurs case disputes aging process case activity generated upon next logon user initiated dispute case must notified systematic action occurred dispute case,F,SE,0.053976040333509445,0.03791259974241257,0.06447674334049225,0.13251778483390808,0.046501170843839645,0.24549634754657745,0.1012706458568573,0.043051186949014664,0.06083803251385689,0.07143741101026535,0.051743216812610626,0.09077882766723633
product shall allow player end game time game,F,F,0.9633466601371765,0.0036199765745550394,0.0043129692785441875,0.011009551584720612,0.0019437832524999976,0.004064287059009075,0.0021613065619021654,0.002760092029348016,0.0014119344996288419,0.0016102584777399898,0.0016825603088364005,0.0020766297820955515
system shall allow generation inventory quantity adjustment documents demand,F,F,0.9684374332427979,0.0025071261916309595,0.003878098214045167,0.009375962428748608,0.0014957754174247384,0.003973123151808977,0.0017021455569192767,0.0022851612884551287,0.001269873115234077,0.001647255034185946,0.0014987968606874347,0.0019291817443445325
system shall display 10 matching result current screen,F,F,0.9560059309005737,0.004653392359614372,0.0058119469322264194,0.01435485202819109,0.002240890869870782,0.003830604488030076,0.0025064293295145035,0.0030647977255284786,0.0014982876600697637,0.0019983560778200626,0.0018789509776979685,0.0021555351559072733
system shall let customers cancel account process shall take longer 2 minutes database mark account inactive user able log website,PE,PE,0.05455375090241432,0.4543018937110901,0.02121550403535366,0.28311440348625183,0.025824585929512978,0.014488006010651588,0.04624568298459053,0.035907942801713943,0.01392629835754633,0.014740687794983387,0.02322329394519329,0.012458019889891148
product must developed j2sej2ee programming language libraries,O,O,0.008083655498921871,0.018658921122550964,0.09975345432758331,0.025886429473757744,0.041324976831674576,0.024261286482214928,0.021918056532740593,0.03106808476150036,0.06539937108755112,0.5634160041809082,0.06584925949573517,0.03438051417469978
system shall available use hours 8am 6pm,A,A,0.01386506762355566,0.1262674629688263,0.06014547497034073,0.026988424360752106,0.35345515608787537,0.030711043626070023,0.02773973159492016,0.11219058930873871,0.05715937912464142,0.07534399628639221,0.07381907850503922,0.0423145517706871
leads washing functionality return lead data supplied vendor along reason rejection,F,F,0.9670759439468384,0.0025453080888837576,0.004417459014803171,0.009002214297652245,0.0016144252149388194,0.004578001797199249,0.0018556145951151848,0.002268029609695077,0.001332262298092246,0.0017485781572759151,0.00154303468298167,0.0020192714873701334
system shall authenticate users beginning session,F,F,0.9092839360237122,0.009993566200137138,0.005803568288683891,0.015941690653562546,0.003056307788938284,0.03363259136676788,0.004629814997315407,0.004707846324890852,0.002334210090339184,0.003592732362449169,0.0031643344555050135,0.0038594419602304697
aside server failure software product shall achieve 9999 time,A,PE,0.0036946956533938646,0.34659552574157715,0.03112001158297062,0.040067899972200394,0.11901071667671204,0.07185548543930054,0.06969726830720901,0.08305481821298599,0.04682942107319832,0.09191456437110901,0.050983041524887085,0.04517655447125435
website use standard internet conventions interacting user,US,O,0.03904241696000099,0.019514452666044235,0.12200407683849335,0.14034102857112885,0.05629932880401611,0.07589797675609589,0.07748249918222427,0.05636173486709595,0.09121198952198029,0.1529085636138916,0.055185601115226746,0.11375033110380173
product interface fast response time product interface exceed 2 seconds 90 time 10 time response time 10 secondsnot 10 seconds,PE,PE,0.011678135022521019,0.6490789651870728,0.025336766615509987,0.052260398864746094,0.05550144612789154,0.01907000131905079,0.04151687026023865,0.04783095419406891,0.019901147112250328,0.027826575562357903,0.037620507180690765,0.012378205545246601
disputes system shall generate user report details new users added changes existing user92s access level report reviewed auditing purposes,SE,F,0.9569692611694336,0.003074361477047205,0.0046372669748961926,0.010787270031869411,0.001530506880953908,0.010654596611857414,0.002155134454369545,0.002319710562005639,0.0013094090390950441,0.0021802920382469893,0.002004945883527398,0.0023772213608026505
system shall easy learn callers supervisors callers supervisors shall learn use system within 10 minutes,US,US,0.03828363120555878,0.20190182328224182,0.02717369608581066,0.531248927116394,0.02456713654100895,0.01019835565239191,0.051298387348651886,0.03080378659069538,0.015305287204682827,0.02028166502714157,0.034943025559186935,0.013994271866977215
customer stream movie purchased within 2 day viewing period,SE,F,0.44278958439826965,0.12162800878286362,0.021479228511452675,0.28766337037086487,0.018207669258117676,0.01074447762221098,0.034155990928411484,0.022340906783938408,0.009396436624228954,0.009266294538974762,0.012702668085694313,0.00962538830935955
realtor shall able retrieve map showing property locations specified area,F,F,0.9655243754386902,0.002638851525261998,0.004369216971099377,0.010011458769440651,0.0016578348586335778,0.0049933940172195435,0.0019000538159161806,0.0022748929914087057,0.0013881978811696172,0.001687403884716332,0.0015123778721317649,0.002042022766545415
system notify affected parties changes occur affecting specific students including limited changing student92s status full time part time moving student different clinical section,F,F,0.9536048173904419,0.0033467556349933147,0.004782767966389656,0.01851368136703968,0.0019386030035093427,0.0047023664228618145,0.002905037021264434,0.002679478609934449,0.001373586361296475,0.0018389093456789851,0.0019079626072198153,0.0024060793220996857
product shall capable handling 1 000 concurrent requests number increase 2 000 release 2 concurrency capacity must able handle peak scheduling times early morning late afternoon hours,SC,PE,0.005795573815703392,0.22936800122261047,0.04157901555299759,0.05618266016244888,0.1849040687084198,0.021801186725497246,0.05006652697920799,0.1715325266122818,0.058645300567150116,0.08263392001390457,0.05671920254826546,0.04077208787202835
website shall make user aware information practices collection data via privacy policy accessible pages website,SE,SE,0.01694602519273758,0.013362974859774113,0.027007443830370903,0.017796136438846588,0.010257553309202194,0.7318589091300964,0.019112929701805115,0.013706156052649021,0.020278366282582283,0.0739007294178009,0.029498456045985222,0.02627422846853733
available recycled parts information suppliers shall returned user,F,F,0.9653565883636475,0.0024190505500882864,0.0044065783731639385,0.008005189709365368,0.0015176113229244947,0.007241758983582258,0.0017349740955978632,0.0022710817866027355,0.0013235301012173295,0.001969343051314354,0.0016303991433233023,0.0021238329354673624
meeting scheduler system shall reschedule meeting support conflict resolutions,F,F,0.9630640745162964,0.0027528482023626566,0.00411583436653018,0.008555288426578045,0.0017762116622179747,0.007643993943929672,0.001967403804883361,0.002581698587164283,0.00137757055927068,0.002272912533953786,0.0017314309952780604,0.0021608227398246527
visit site without registration,F,F,0.7894672155380249,0.009789952076971531,0.02954360470175743,0.030877167358994484,0.008167654275894165,0.06554115563631058,0.006381817162036896,0.010542569682002068,0.00814065895974636,0.01750720478594303,0.01216891035437584,0.0118720019236207
product shall able installed specified environment within 1 working day,O,PE,0.005184014793485403,0.2194330096244812,0.05562380701303482,0.07954096049070358,0.17586082220077515,0.013294721022248268,0.043186645954847336,0.11829867213964462,0.059890080243349075,0.11576550453901291,0.07718994468450546,0.03673185780644417
search recycled parts shall take longer 15 seconds search results shall returned 15 seconds,PE,PE,0.020118961110711098,0.6710752248764038,0.023632077500224113,0.07020949572324753,0.03730703890323639,0.020657584071159363,0.03999432176351547,0.038703978061676025,0.015234053134918213,0.019986361265182495,0.03151150792837143,0.011569325812160969
shall able stream purchased movie via windows media player 2 days aftere purchase date,F,PE,0.03471335023641586,0.2947683036327362,0.035923589020967484,0.23965972661972046,0.07276836782693863,0.028496505692601204,0.04564019292593002,0.07257506996393204,0.032090622931718826,0.08460173010826111,0.03922349959611893,0.01953909918665886
product shall conservative professional appearance,LF,LF,0.19640831649303436,0.0732666403055191,0.2455502599477768,0.1430097371339798,0.041961945593357086,0.03340926766395569,0.034690938889980316,0.032904546707868576,0.029842950403690338,0.0942039042711258,0.05266169458627701,0.022089840844273567
product shall able support 1000 simultaneous users,SC,SC,0.010904086753726006,0.1173088476061821,0.05584825947880745,0.07247814536094666,0.19204925000667572,0.014164081774652004,0.05061260983347893,0.20390506088733673,0.08424694836139679,0.08028469979763031,0.05568351596593857,0.06251444667577744
abs shall handle expected unexpected errors ways prevent loss information long downtime period,FT,PE,0.02229066751897335,0.33303505182266235,0.025075269863009453,0.2916354537010193,0.038006674498319626,0.041983503848314285,0.08578883856534958,0.04184173792600632,0.026684919372200966,0.029077628627419472,0.03778906166553497,0.026791131123900414
product shall easy learn adjusters collision estimators product shall learned two days onsite training,US,US,0.06520979851484299,0.09620168060064316,0.03136918693780899,0.6242598295211792,0.017222214490175247,0.008527847938239574,0.04869144409894943,0.026919636875391006,0.014359228312969208,0.023425230756402016,0.030520176514983177,0.013293711468577385
system shall allow user select payment method order,F,F,0.9679401516914368,0.0024894699454307556,0.004241545684635639,0.008581547997891903,0.0016891778213903308,0.004168505314737558,0.0017791354330256581,0.0023761147167533636,0.0014048479497432709,0.0016734085511416197,0.0015811423072591424,0.002074940362945199
product notify employees meeting invitations,F,F,0.9613293409347534,0.0031836992129683495,0.004753017332404852,0.008717983961105347,0.0017577153630554676,0.007973701693117619,0.0019139330834150314,0.0026025502011179924,0.0014443108811974525,0.0022417206782847643,0.0018505426123738289,0.0022314612288028
system shall display products configured,F,F,0.9528668522834778,0.0034676427021622658,0.00673809926956892,0.010769814252853394,0.0022520115599036217,0.009246676228940487,0.002149867359548807,0.0031821909360587597,0.0016247043386101723,0.0034287848975509405,0.001956201158463955,0.0023171373177319765
page shall contain navigation menu shows index current page contained,LF,F,0.9589982628822327,0.002721824450418353,0.0068430607207119465,0.012694609351456165,0.002174039836972952,0.00298717780970037,0.0020386739633977413,0.0029899340588599443,0.0017969036707654595,0.0024738856591284275,0.0020302049815654755,0.002251396654173732
product shall ability receive automatic software updates new threats emerge 100 customers able receive automatic software updates transmitted installed product,SE,PE,0.0069732507690787315,0.2901722192764282,0.04353736340999603,0.1595725566148758,0.11820431798696518,0.027970239520072937,0.06122671440243721,0.09493038058280945,0.03659029304981232,0.0725005641579628,0.054884135723114014,0.033437952399253845
system easy enough maintain someone else could manual hours training,MN,US,0.0981162041425705,0.10212548822164536,0.055095016956329346,0.4435996115207672,0.04126988723874092,0.010865273885428905,0.05177762731909752,0.05716082453727722,0.029536671936511993,0.04305243864655495,0.04352276027202606,0.023878203704953194
website available whenever users want use,A,O,0.08996045589447021,0.06058698892593384,0.09374004602432251,0.0921591967344284,0.10411009937524796,0.10252489894628525,0.027813171967864037,0.0703849345445633,0.04444081336259842,0.21620939671993256,0.066664919257164,0.031405117362737656
user shall either trusted trusted,SE,SE,0.03954640403389931,0.01667172461748123,0.009875498712062836,0.014180867932736874,0.008356771431863308,0.8140475749969482,0.01777152344584465,0.01160383876413107,0.012352717109024525,0.020191390067338943,0.015366073697805405,0.020035529509186745
system shall intuitive self explanatory,US,F,0.431633859872818,0.020905688405036926,0.08648031204938889,0.2673484683036804,0.01560982596129179,0.028284037485718727,0.0354425348341465,0.021197088062763214,0.017908243462443352,0.034904513508081436,0.020820381119847298,0.01946502923965454
product shall consistent color scheme fonts,LF,LF,0.07720624655485153,0.04895506054162979,0.2942465543746948,0.15941278636455536,0.043091073632240295,0.01923033781349659,0.027509598061442375,0.03789142891764641,0.03952631726861,0.15206186473369598,0.07806225121021271,0.02280644327402115
